chrom	start	end	AA_hotspots
chr4	122941720	122942842	1
chr4	122955696	122956945	1
chr4	122982924	122984552	1
chr4	123140800	123141628	1
chr4	123240446	123241807	1
chr4	123503292	123505561	1
chr4	123557772	123559185	1
chr4	123563761	123565462	1
chr4	123771500	123773752	1
chr4	123782200	123783366	1
chr4	124002708	124004104	1
chr4	124080234	124081963	1
chr4	124116823	124117669	1
chr4	124232444	124233292	1
chr4	124285800	124287366	1
chr4	124386724	124388095	1
chr4	124535052	124536495	1
chr4	124538267	124539723	1
chr4	124629433	124630422	1
chr4	124712978	124714031	1
chr4	124972545	124974227	1
chr4	124986475	124988047	1
chr4	125036670	125037604	1
chr4	125107957	125109049	1
chr4	125247859	125249174	1
chr4	125470671	125472083	1
chr4	125484727	125486415	1
chr4	125494114	125495517	1
chr4	125638915	125640157	1
chr4	125665440	125666516	1
chr4	125864015	125865639	1
chr4	126002914	126004484	1
chr4	126143361	126144889	1
chr4	126165085	126166119	1
chr4	126208764	126210283	1
chr4	126265254	126266110	1
chr4	126370058	126370998	1
chr4	126423677	126424904	1
chr4	126479952	126481303	1
chr4	126684584	126685626	1
chr4	126722016	126723665	1
chr4	126749962	126751576	1
chr4	126888142	126890386	1
chr4	127238200	127239261	1
chr4	127272959	127275337	1
chr4	127352698	127353928	1
chr4	127530110	127531292	1
chr4	128333399	128334342	1
chr4	128665868	128667579	1
chr4	128723374	128724705	1
chr4	128939573	128940980	1
chr4	129123350	129124941	1
chr4	129224781	129225819	1
chr4	129232865	129233946	1
chr4	129302829	129303797	1
chr4	129314027	129315132	1
chr4	129380631	129382502	1
chr4	129403390	129404369	1
chr4	129467001	129468427	1
chr4	129541198	129542785	1
chr4	129641017	129642919	1
chr4	129681918	129683429	1
chr4	129708173	129709442	1
chr4	129722328	129723649	1
chr4	129865677	129867657	1
chr4	130141724	130143109	1
chr4	130366665	130368067	1
chr4	130557649	130558642	1
chr4	130591579	130593579	1
chr4	130720422	130721741	1
chr4	131062868	131064988	1
chr4	131100143	131102422	1
chr4	131122336	131123136	1
chr4	131212274	131213325	1
chr4	131282869	131284076	1
chr4	131621036	131622358	1
chr4	132178448	132180129	1
chr4	132269865	132270843	1
chr4	132478621	132479481	1
chr4	132582261	132583188	1
chr4	132803831	132805261	1
chr4	132936884	132937897	1
chr4	132956528	132957779	1
chr4	133231104	133232113	1
chr4	133742548	133743687	1
chr4	133917987	133919364	1
chr4	134110564	134112286	1
chr4	134167637	134169357	1
chr4	134331322	134332235	1
chr4	134343390	134345130	1
chr4	134391919	134393096	1
chr4	134627341	134628687	1
chr4	134931092	134931971	1
chr4	135054005	135054830	1
chr4	135139944	135141713	1
chr4	135425717	135426544	1
chr4	135452841	135454140	1
chr4	135791040	135792360	1
chr4	135806118	135807676	1
chr4	135917277	135918127	1
chr4	135953100	135954543	1
chr4	136565757	136566699	1
chr4	136925619	136926419	1
chr4	136964723	136965889	1
chr4	137120511	137121452	1
chr4	137207516	137208339	1
chr4	137223984	137225286	1
chr4	137248457	137250337	1
chr4	137401022	137403365	1
chr4	137529913	137530934	1
chr4	137538290	137540371	1
chr4	137620432	137621779	1
chr4	137647682	137649134	1
chr4	137831610	137833445	1
chr4	137968336	137970058	1
chr4	137989095	137990385	1
chr4	138161874	138163244	1
chr4	138167336	138168660	1
chr4	138541273	138543342	1
chr4	138597678	138599000	1
chr4	138743895	138744750	1
chr4	139117428	139118494	1
chr4	139197284	139198582	1
chr4	139228420	139229648	1
chr4	139265830	139267189	1
chr4	139309947	139312372	1
chr4	139335587	139336857	1
chr4	139385198	139386090	1
chr4	139402519	139403875	1
chr4	139485637	139486445	1
chr4	139555271	139557384	1
chr4	139611398	139612959	1
chr4	139710165	139711513	1
chr4	139728656	139729723	1
chr4	139830088	139831461	1
chr4	139967301	139969007	1
chr4	140472442	140474065	1
chr4	140515961	140517762	1
chr4	140527426	140528403	1
chr4	140536030	140536952	1
chr4	140599666	140601398	1
chr4	140692334	140693767	1
chr4	140695960	140697463	1
chr4	140708724	140710354	1
chr4	140748135	140749153	1
chr4	140833684	140835737	1
chr4	140956921	140958101	1
chr4	140978189	140979908	1
chr4	141026103	141027459	1
chr4	141049451	141051420	1
chr4	141083619	141085221	1
chr4	141207235	141208035	1
chr4	141243317	141244702	1
chr4	141374368	141375769	1
chr4	141527348	141528780	1
chr4	141561768	141563835	1
chr4	141574932	141576140	1
chr4	141581492	141582495	1
chr4	141619342	141620571	1
chr4	141735348	141736193	1
chr4	141785406	141786531	1
chr4	141880424	141881988	1
chr4	141922163	141923409	1
chr4	141978879	141980569	1
chr4	141998930	142000458	1
chr4	142017889	142020005	1
chr4	142166200	142167066	1
chr4	142212314	142213983	1
chr4	142336850	142338219	1
chr4	142362856	142364131	1
chr4	142721708	142722608	1
chr4	142809359	142811395	1
chr4	143226842	143229015	1
chr4	143356338	143357638	1
chr4	143441239	143443725	1
chr4	143784554	143785452	1
chr4	144338790	144340167	1
chr4	144407090	144408576	1
chr4	144416459	144417319	1
chr4	144516162	144517663	1
chr4	144588272	144590092	1
chr4	145024229	145025981	1
chr4	145091998	145093652	1
chr4	145141613	145143140	1
chr4	145195094	145196833	1
chr4	145226183	145228191	1
chr4	145434249	145435473	1
chr4	145516666	145517627	1
chr4	145520922	145522189	1
chr4	145707832	145708632	1
chr4	146057021	146058218	1
chr4	146177320	146178897	1
chr4	146192668	146194083	1
chr4	146215322	146217231	1
chr4	146242379	146243395	1
chr4	146256616	146258654	1
chr4	146334567	146335928	1
chr4	146507841	146509511	1
chr4	146650071	146651589	1
chr4	146688981	146690475	1
chr4	146717388	146718188	1
chr4	146746858	146748255	1
chr4	146824353	146827185	1
chr4	146871711	146874292	1
chr4	146981494	146982609	1
chr4	147010413	147011947	1
chr4	147019919	147021714	1
chr4	147099908	147101051	1
chr4	147150886	147152979	1
chr4	147177117	147178500	1
chr4	147214720	147216144	1
chr4	147331339	147333085	1
chr4	147389515	147390398	1
chr4	147468994	147470028	1
chr4	147649484	147650392	1
chr4	147661422	147662885	1
chr4	148300062	148301391	1
chr4	148332225	148333477	1
chr4	148363142	148364223	1
chr4	148520521	148521410	1
chr4	148524177	148525181	1
chr4	148831974	148833051	1
chr4	148871797	148873378	1
chr4	148927443	148929132	1
chr4	148929896	148931470	1
chr4	149105666	149106502	1
chr4	149138373	149139485	1
chr4	149161956	149163344	1
chr4	149230973	149231781	1
chr4	149346687	149348797	1
chr4	149401897	149403176	1
chr4	149728698	149730129	1
chr4	149732707	149734671	1
chr4	149870802	149871958	1
chr4	149919833	149920633	1
chr4	149997765	149998609	1
chr4	149999045	150000120	1
chr4	150213035	150214236	1
chr4	150294327	150295975	1
chr4	150633476	150635412	1
chr4	150653669	150654668	1
chr4	150682347	150684191	1
chr4	150712113	150712996	1
chr4	150853653	150855086	1
chr4	150926357	150927642	1
chr4	150953109	150954631	1
chr4	150972760	150973652	1
chr4	151039495	151040427	1
chr4	151056912	151057903	1
chr4	151107728	151108878	1
chr4	151160901	151162139	1
chr4	151171184	151173913	1
chr4	151260696	151261792	1
chr4	151295694	151296883	1
chr4	151493183	151494733	1
chr4	151595500	151596480	1
chr4	151787231	151788905	1
chr4	151901914	151902725	1
chr4	151968186	151969515	1
chr4	152163877	152165524	1
chr4	152222838	152223805	1
chr4	152254317	152255285	1
chr4	152290762	152292689	1
chr4	152452907	152453954	1
chr4	152605528	152606806	1
chr4	152643058	152644047	1
chr4	152781620	152783068	1
chr4	153015357	153016160	1
chr4	153232649	153234736	1
chr4	153294211	153295493	1
chr4	153418886	153419809	1
chr4	153431272	153432735	1
chr4	153436433	153437577	1
chr4	153529372	153530479	1
chr4	153549312	153550428	1
chr4	153564972	153566651	1
chr4	153764943	153765760	1
chr4	153822694	153824781	1
chr4	153880350	153882535	1
chr4	153888567	153889910	1
chr4	153927265	153928157	1
chr4	153978818	153979868	1
chr4	153987004	153988171	1
chr4	154014451	154015834	1
chr4	154050317	154051932	1
chr4	154156566	154157541	1
chr4	154253830	154255551	1
chr4	154442349	154443430	1
chr4	154450346	154451329	1
chr4	154477332	154478616	1
chr4	154494977	154496281	1
chr4	154509731	154510968	1
chr4	154525325	154527201	1
chr4	154537874	154538892	1
chr4	154542560	154545003	1
chr4	154573116	154573980	1
chr4	154771308	154772354	1
chr4	154792534	154793798	1
chr4	154925322	154926123	1
chr4	154947520	154948505	1
chr4	154993840	154995105	1
chr4	155044356	155045847	1
chr4	155104290	155105765	1
chr4	155363014	155364016	1
chr4	155547434	155548643	1
chr4	155548774	155549834	1
chr4	155681120	155683358	1
chr4	155802734	155803603	1
chr4	155922287	155923599	1
chr4	155970689	155971556	1
chr4	156042614	156043549	1
chr4	156044379	156046022	1
chr4	156130372	156131376	1
chr4	156308022	156309395	1
chr4	156390326	156391386	1
chr4	156457082	156458425	1
chr4	156467793	156468787	1
chr4	156518295	156520149	1
chr4	156555615	156557307	1
chr4	156604359	156606032	1
chr4	156662790	156664086	1
chr4	156741419	156742430	1
chr4	156747431	156749262	1
chr4	156995437	156996734	1
chr4	157163540	157165526	1
chr4	157178639	157179505	1
chr4	157485438	157486608	1
chr4	157843308	157844698	1
chr4	157892957	157893996	1
chr4	158113987	158115209	1
chr4	158255981	158256846	1
chr4	158481859	158483774	1
chr4	158536045	158536901	1
chr4	158739407	158741331	1
chr4	158744004	158745816	1
chr4	158833981	158834964	1
chr4	159121742	159123775	1
chr4	159175060	159176485	1
chr4	159189947	159191464	1
chr4	159277158	159278573	1
chr4	159445113	159446310	1
chr4	159618716	159620464	1
chr4	159638800	159639622	1
chr4	159639938	159641021	1
chr4	159649965	159651827	1
chr4	159946908	159947950	1
chr4	159953789	159955149	1
chr4	159977456	159978977	1
chr4	160089975	160091467	1
chr4	160140200	160142385	1
chr4	160181644	160183356	1
chr4	160243382	160244525	1
chr4	160271605	160273270	1
chr4	160310182	160311094	1
chr4	160359549	160360636	1
chr4	160375984	160377441	1
chr4	160466891	160468023	1
chr4	160526923	160528540	1
chr4	160589645	160591094	1
chr4	160823060	160824395	1
chr4	161057700	161059040	1
chr4	161652019	161653394	1
chr4	161797518	161798780	1
chr4	161900848	161902116	1
chr4	162152731	162155103	1
chr4	162213644	162214734	1
chr4	162217637	162219010	1
chr4	162235769	162237161	1
chr4	162240190	162242141	1
chr4	162360729	162362046	1
chr4	162500348	162501179	1
chr4	162504630	162505543	1
chr4	162633340	162634519	1
chr4	162733268	162734936	1
chr4	163011366	163013137	1
chr4	163242599	163244253	1
chr4	163323785	163324822	1
chr4	163412852	163414125	1
chr4	163460039	163460981	1
chr4	163535244	163536583	1
chr4	163729871	163732111	1
chr4	163753809	163754791	1
chr4	163796803	163798604	1
chr4	163829882	163830682	1
chr4	163906669	163907525	1
chr4	163967637	163968955	1
chr4	163999131	164001666	1
chr4	164172523	164174576	1
chr4	164490027	164491285	1
chr4	164569859	164571610	1
chr4	164603744	164605198	1
chr4	164779399	164780629	1
chr4	165221093	165222660	1
chr4	165323764	165325864	1
chr4	165471691	165473392	1
chr4	165558844	165560301	1
chr4	165600447	165601484	1
chr4	165704134	165705116	1
chr4	165822875	165824254	1
chr4	166051704	166053098	1
chr4	166231055	166232682	1
chr4	166252962	166254225	1
chr4	166360983	166362245	1
chr4	166543455	166544397	1
chr4	166593576	166594773	1
chr4	166665909	166667247	1
chr4	166704626	166706120	1
chr4	166925498	166927063	1
chr4	166971756	166972779	1
chr4	166978159	166979130	1
chr4	167018153	167020174	1
chr4	167097309	167098852	1
chr4	167276187	167277520	1
chr4	167341268	167342323	1
chr4	167406549	167408061	1
chr4	167499579	167501708	1
chr4	167644219	167646360	1
chr4	167850964	167853322	1
chr4	168228323	168229426	1
chr4	168401954	168403533	1
chr4	168472754	168474427	1
chr4	168593862	168595047	1
chr4	168619623	168621263	1
chr4	168959490	168960589	1
chr4	168978314	168979276	1
chr4	169069241	169070055	1
chr4	169076432	169077737	1
chr4	169342146	169343275	1
chr4	169413404	169414913	1
chr4	169419947	169420920	1
chr4	169425278	169426319	1
chr4	169536236	169537569	1
chr4	169548860	169550074	1
chr4	169560531	169561379	1
chr4	169568391	169569979	1
chr4	169576578	169577958	1
chr4	169675905	169677512	1
chr4	169751905	169753536	1
chr4	169755520	169756480	1
chr4	169765512	169767104	1
chr4	169769404	169770648	1
chr4	169941256	169942989	1
chr4	169963711	169965026	1
chr4	169973191	169975432	1
chr4	169988706	169990005	1
chr4	169998389	169999972	1
chr4	170015369	170017376	1
chr4	170020395	170021934	1
chr4	170093780	170095638	1
chr4	170333736	170334660	1
chr4	170646792	170647908	1
chr4	170679912	170681284	1
chr4	170773383	170775533	1
chr4	170931789	170932589	1
chr4	170992676	170993815	1
chr4	171209047	171210451	1
chr4	171260294	171261373	1
chr4	171269136	171270090	1
chr4	171311049	171311943	1
chr4	171465406	171466269	1
chr4	171671174	171672613	1
chr4	171879733	171880987	1
chr4	172031457	172033437	1
chr4	172050463	172051652	1
chr4	172225817	172226913	1
chr4	172262603	172263787	1
chr4	172558036	172559311	1
chr4	172739874	172740967	1
chr4	172902789	172903961	1
chr4	172963394	172964204	1
chr4	173127483	173128932	1
chr4	173207564	173209086	1
chr4	173482978	173484607	1
chr4	173534009	173535643	1
chr4	173742544	173743625	1
chr4	173762392	173764162	1
chr4	173803060	173804458	1
chr4	173814217	173815505	1
chr4	174050898	174052456	1
chr4	174061877	174063189	1
chr4	174081492	174082566	1
chr4	174263140	174264674	1
chr4	174352380	174354213	1
chr4	174403662	174404462	1
chr4	174404752	174405932	1
chr4	174475142	174476523	1
chr4	174498737	174500240	1
chr4	174562469	174563730	1
chr4	174579815	174580959	1
chr4	174790665	174791719	1
chr4	174820541	174821694	1
chr4	174856444	174857244	1
chr4	175022216	175024042	1
chr4	175057235	175058385	1
chr4	175104910	175106200	1
chr4	175124135	175126696	1
chr4	175241409	175243688	1
chr4	175270511	175271924	1
chr4	175471763	175472581	1
chr4	175490884	175492940	1
chr4	175626578	175627669	1
chr4	175653038	175653898	1
chr4	175739150	175740964	1
chr4	175818024	175819218	1
chr4	175871425	175872457	1
chr4	175885744	175887078	1
chr4	175933114	175933932	1
chr4	175960392	175962534	1
chr4	176024302	176025668	1
chr4	176126097	176127665	1
chr4	176191380	176192800	1
chr4	176317669	176318874	1
chr4	176413559	176414432	1
chr4	176570260	176571935	1
chr4	176670028	176671420	1
chr4	176795355	176796344	1
chr4	176825930	176827028	1
chr4	176905027	176905858	1
chr4	177050921	177052658	1
chr4	177083068	177084173	1
chr4	177129846	177131368	1
chr4	177293456	177295123	1
chr4	177338740	177341316	1
chr4	177573332	177575126	1
chr4	177609458	177611926	1
chr4	177624692	177626225	1
chr4	177656641	177657909	1
chr4	177973252	177975185	1
chr4	177976432	177977929	1
chr4	178105601	178106618	1
chr4	178118475	178119617	1
chr4	178150944	178153234	1
chr4	178220867	178222493	1
chr4	178260190	178262292	1
chr4	178277466	178279159	1
chr4	178294654	178296820	1
chr4	178354828	178356326	1
chr4	178426180	178428046	1
chr4	178428231	178429031	1
chr4	178469263	178472134	1
chr4	178506620	178508780	1
chr4	178576319	178577301	1
chr4	178617264	178618109	1
chr4	178759845	178760887	1
chr4	178820998	178822684	1
chr4	178990449	178992633	1
chr4	179012017	179013235	1
chr4	179334004	179336792	1
chr4	179390687	179391640	1
chr4	179541378	179543120	1
chr4	179548923	179550659	1
chr4	179707576	179708524	1
chr4	179714434	179716597	1
chr4	179874256	179876314	1
chr4	179932659	179935020	1
chr4	180021755	180023133	1
chr4	180121271	180122797	1
chr4	180131326	180133488	1
chr4	180306450	180308470	1
chr4	180547162	180548893	1
chr4	180654507	180655735	1
chr4	180663472	180664307	1
chr4	180818987	180820190	1
chr4	180910323	180911574	1
chr4	180961548	180962983	1
chr4	181021542	181023531	1
chr4	181032418	181033254	1
chr4	181123704	181125899	1
chr4	181162763	181163969	1
chr4	181199894	181201195	1
chr4	181312348	181314275	1
chr4	181350728	181352141	1
chr4	181479241	181480364	1
chr4	181525507	181527167	1
chr4	181734154	181735252	1
chr4	181781266	181783024	1
chr4	181894710	181896063	1
chr4	181963358	181964432	1
chr4	182053267	182054395	1
chr4	182065000	182067865	1
chr4	182102914	182104632	1
chr4	182118916	182121224	1
chr4	182151981	182153283	1
chr4	182158648	182160094	1
chr4	182213582	182214983	1
chr4	182288676	182290016	1
chr4	182301892	182303025	1
chr4	182422043	182423057	1
chr4	182686385	182688850	1
chr4	182731856	182733827	1
chr4	182737446	182739222	1
chr4	182742590	182743908	1
chr4	182834015	182835596	1
chr4	182904620	182905425	1
chr4	182943292	182945108	1
chr4	182996010	182996852	1
chr4	183158038	183159057	1
chr4	183183549	183185112	1
chr4	183246664	183247888	1
chr4	183267452	183268545	1
chr4	183372090	183374327	1
chr4	183407733	183409726	1
chr4	183414656	183416112	1
chr4	183472301	183473741	1
chr4	183516924	183519662	1
chr4	183542169	183543798	1
chr4	183578004	183579494	1
chr4	183599235	183601662	1
chr4	183690701	183694155	1
chr4	183714635	183716261	1
chr4	183755615	183757889	1
chr4	183760949	183763109	1
chr4	183801757	183803734	1
chr4	183812719	183814724	1
chr4	183822583	183823767	1
chr4	183891783	183892892	1
chr4	183933177	183935115	1
chr4	184038242	184040483	1
chr4	184112013	184113185	1
chr4	184141069	184142202	1
chr4	184170263	184172657	1
chr4	184188309	184190962	1
chr4	184220480	184222042	1
chr4	184277035	184278087	1
chr4	184279352	184280383	1
chr4	184283466	184285415	1
chr4	184311952	184313695	1
chr4	184319434	184320265	1
chr4	184324645	184325445	1
chr4	184335918	184337972	1
chr4	184355765	184357195	1
chr4	184374959	184376744	1
chr4	184386549	184387678	1
chr4	184450993	184452033	1
chr4	184454135	184455452	1
chr4	184512911	184514919	1
chr4	184535541	184536930	1
chr4	184571220	184574283	1
chr4	184581304	184583171	1
chr4	184584722	184587236	1
chr4	184679445	184680245	1
chr4	184687641	184688588	1
chr4	184717764	184718564	1
chr4	184727147	184728483	1
chr4	184848705	184849965	1
chr4	184867611	184868851	1
chr4	184945201	184946461	1
chr4	184954208	184955617	1
chr4	184992127	184993410	1
chr4	184993544	184994590	1
chr4	185079038	185080407	1
chr4	185089205	185091066	1
chr4	185121533	185123457	1
chr4	185160138	185161228	1
chr4	185265912	185267486	1
chr4	185302805	185305407	1
chr4	185329021	185330649	1
chr4	185359529	185361389	1
chr4	185377073	185378549	1
chr4	185428876	185429927	1
chr4	185450892	185452138	1
chr4	185479050	185482055	1
chr4	185560517	185562052	1
chr4	185587940	185589482	1
chr4	185699813	185700907	1
chr4	185710872	185711723	1
chr4	185731396	185733507	1
chr4	185765856	185766931	1
chr4	185773504	185775224	1
chr4	185798748	185800634	1
chr4	185805003	185807500	1
chr4	185877085	185878201	1
chr4	185891920	185893723	1
chr4	185898771	185900351	1
chr4	185922744	185924056	1
chr4	185925766	185926987	1
chr4	185934571	185936617	1
chr4	185977904	185979120	1
chr4	185992341	185994057	1
chr4	186022662	186025146	1
chr4	186035756	186038010	1
chr4	186078725	186080076	1
chr4	186137298	186138284	1
chr4	186159594	186161142	1
chr4	186209044	186210663	1
chr4	186285787	186287555	1
chr4	186291821	186293008	1
chr4	186305416	186307537	1
chr4	186361468	186362268	1
chr4	186371294	186373252	1
chr4	186385918	186387747	1
chr4	186400580	186402221	1
chr4	186423692	186424708	1
chr4	186455931	186456967	1
chr4	186470610	186471741	1
chr4	186508317	186509596	1
chr4	186512556	186513796	1
chr4	186518454	186519900	1
chr4	186522785	186525290	1
chr4	186525610	186527371	1
chr4	186543899	186546333	1
chr4	186559619	186560932	1
chr4	186563344	186564595	1
chr4	186570753	186572495	1
chr4	186586306	186587692	1
chr4	186594670	186596809	1
chr4	186653944	186655510	1
chr4	186694464	186696548	1
chr4	186700223	186701625	1
chr4	186718775	186719575	1
chr4	186741369	186742521	1
chr4	186762149	186762949	1
chr4	186837780	186838973	1
chr4	186862725	186864024	1
chr4	186882456	186884730	1
chr4	186886339	186888031	1
chr4	186907876	186909789	1
chr4	186947166	186948210	1
chr4	186968569	186969878	1
chr4	186981339	186983294	1
chr4	187013034	187015302	1
chr4	187057356	187059262	1
chr4	187070722	187071985	1
chr4	187098234	187099364	1
chr4	187114371	187116049	1
chr4	187182649	187184444	1
